,tweet,language,mentions
3103,kyo saare kisan kya punjab hi rehte hai uttar pradesh madhya pradesh chhattisgarh rajasthan gujarat bihar jharkhand west bengal maharashtra karnataka tamil nadu andhra pradesh ke kisan kaha hai,hi,[]
3104,main tumhari dikkat janna chahata hu tumhe konse point se apatti hai,hi,[]
3105,sarkar kiski sunegi un kisano ki jo bill wapas karwana chahte yaa un kisano ki jo bill ko jaldi se laagu karne ki baat kar rahi hai,hi,[]
3106,chalo minutes ke liye bhul jaao khalistani sharjeel imam ko bas loophalse batao ki haa bill ye dikkat hai,hi,[]
3107,aur victim card mat khelo bechare kisano ko khalistani kaha jaa raha hai sabko pata hai kisano ko koi khalistani nahi keh raha hai jo khalistani elements waha hai unhe hi khalistani kaha hai rakesh tikait ko kisi ne khalistani kaha kya,hi,[]
3108,aur kisano ki maut hui hai apmc system ki wajha se ye bhi kabhi ghar nahi aa paayenge ye bolte nahi hai iska matlab ye nahi ki kuch bhi,hi,[]
3109,kisano kisne khalistani kaha khalistaniyo ko khalistani kaha hai kyoki kisano ke protest khalistaniyo ke zhande jo hai aur sharjeel imam konsi fasal ugata hai bhai jo unki rihai ki maangh chal rahi hai aur bill hum wapas hone nahi denge,hi,[]
3110,agar bill wapas hua desh ke kisan sangathan sadak pe utrenge saath vo bhi utrenge jinhone karaz tale apne ghar ka mukhiya khoya hai,hi,[]
3111,kyo bhai apne chacchajan hafiz saeed se baat karni hai,hi,[]
3112,mewat kerana malda kya kar rahe hai vo khyal nahi hai,hi,[]
3113,ye padhai kab karte hai koi batayega inko freedom chahiye biwiya rakhne aur kabhi bhi laat maarke nikalne ki ye gujarat riots pe rote rehte hai inhone godhra kya kiya tha vo khyal nahi hai kashmiri pandito ke saath kya kiya vo khyal nahi hai,hi,[]
3114,bhai heard indonesian muslims wants halal certified corona vaccine true,en,[]
3115,humari indian army thok rahi hai answer simple,tl,[]
3116,ab kya hai naa indian army already thok rahi hai mujh jaise kisi common aadmi ko nikal ki zaroorat nahi pad rahi hai,hi,[]
3117,jihadiyo se itna pyar ki thokne ki baat kya kar di dil itna dard,in,[]
3118,congress tab bhi jaise taise hai lekin leftists pure hi samapt ho gaye,hi,[]
3119,jihadiyo ko kaun maarega,hi,[]
3120,bhai naye channel pe video kab aayega,hi,[]
3121,aur haa kisano ko koi khalistani aur tukde tukde gang nahi keh raha hai khalistani aur tukde tukde gang waalo ko hi kaha jaa raha hai jo farmer protests sharjeel imam ki rihai ki maangh kar rahe hai,hi,[]
3122,nia court clean chit de chuki hai iska matlab vo innocent hai dear aisi harqate naa kare jisse aapke favorite netao ki chunav zamanat zapt ho jaaye folded hands folded hands,et,[]
3123,,hi,[]
3124,madam aapko flages dikhai de raha hoga,hi,[]
3125,isse accha aiims ke nurses ka protest hai atleast unhe jo chahiye uski demand kar rahe hai,hi,[]
3126,ek dum perfect reply dia hai ji ne,en,"[{'screen_name': 'sardanarohit', 'name': 'रोहित सरदाना', 'id': '111944435'}]"
3127,yaani assam ko hindustan se kaatna haq ki baat thi fir hinduo ki kabr khodna bhi haq ki baat thi,hi,[]
3128,agar kal bengal bjp jeetti hai ye mat kehna voters ko maar dena chahiye,in,[]
3129,iska matlab chicken neck ko katke assam ko alag karna haq ki ladai thi,hi,[]
3130,accha sharjeel imam aur khalid saifi kausi fasal ugate hai jinka ye poster leke protest kar rahe hai,hi,[]
3131,protester sahab ye poster kya kar rahe hai aapke protest,et,[]
3132,msp ki maangh tab bhi samajh aati hai lekin ye sharjeel imam kaun si fasal ugata hai bhai,hi,[]
3133,bengal ki police ke saamne,et,[]
3134,kripya poster pe nazar daalne ka prayas kare kiske poster hai,hi,[]
3135,kisano pe paani ki bauchar yaad hai lekin kolkata ke pradarshan chemicals ki baochar yaad nahi hai pradarshan kariyo pe shotgun ka istemaal hua aur ek pradarshan kaari ki maut waha pe shayad yardash gum ho gayi hai,hi,[]
3136,lekin ji ko mauka nahi milega isliye shayad ye frustration hai,hi,"[{'screen_name': 'lambaalka', 'name': 'alka lamba', 'id': '109930762'}]"
3137,kripya augusta westland helicopter bechke iski bharpai kare,et,[]
3138,face tears joy face tears joy,und,[]
3139,,und,[]
3140,question democracy danger happened non bjp state democracy comes danger movement happens bjp ruled states,en,[]
3141,agar meri baat se taqlif hai kripya shama karne ka kasht kare,hi,[]
3142,bhai thoda internet ki duniya se bhi bahar nikalna sikho thik hai delhi jyadatar dukane khuli hui thi mp gujarat bengal tripura bihar tamil nadu karnataka sab normal fir band hua kaha bharat band matlab total lock yaha sab normal tha,hi,[]
3143,,hi,"[{'screen_name': 'vaibhavup65', 'name': 'vaibhav singh', 'id': '1209882188772020225'}]"
3144,grinning face smiling eyes grinning face smiling eyes rolling floor laughing rolling floor laughing,und,[]
3145,vaise bhi bakwas player hai,hi,[]
3146,iftar party done rashtrapati bhavan bhoomi pujan construction parliament house secularism india,en,[]
3147,secularism means believe religion respect religions secularism respect religion insult religion,en,[]
3148,secular country madarsa run muftis get monthly allowance west bengal bhoomi puja chuslims get angry,en,[]
3149,rt india needs msp sensible politicians,en,"[{'screen_name': 'jhasanjay', 'name': 'sanjay jha', 'id': '50943008'}]"
3150,bhk bhk,hi,"[{'screen_name': 'rubikaliyaquat', 'name': 'rubika liyaquat', 'id': '1062742964'}, {'screen_name': 'rohini_sgh', 'name': 'rohini singh', 'id': '267861878'}]"
3151,suna hai inke sister channel ke editor chief pe case kiya hua hai,hi,"[{'screen_name': 'sudhirchaudhary', 'name': 'sudhir chaudhary', 'id': '75246346'}]"
3152,tarah ke post se pata chalta hai tum log jealous feel kar rahe ho behral kuch aisa post kiya kare jisme aapki fati hui tashrif naa dikhai de,hi,[]
3153,bharat band flop ho gaya,hi,[]
3154,punjab national bank,en,[]
3155,lekin punjab national bank kyo band hai,hi,[]
3156,rt msp,hi,"[{'screen_name': 'rubikaliyaquat', 'name': 'rubika liyaquat', 'id': '1062742964'}]"
3157,think digest,en,[]
3158,support bill mention support bill govt take bill back north south east west common farmers protest especially farmer family victim committed suicide,en,[]
3159,,hi,"[{'screen_name': 'amanchopra_', 'name': 'aman chopra', 'id': '1273748948'}]"
3160,sir party also oppose bill time,en,[]
3161,congress power either bill right wrong bjp oppose politics thing congress,en,[]
3162,please translate hindi also want know,en,[]
3163,member bjp say bjp oppose bill know indian politics typical interested listen loophalse bill even time support mr ji bill,en,"[{'screen_name': 'kapilsibal', 'name': 'kapil sibal', 'id': '1910442534'}]"
3164,least support statement like gives threat take bill back,en,"[{'screen_name': 'boxervijender', 'name': 'vijender singh', 'id': '2314959096'}]"
3165,say value farming never seen farming use types tactics come point mentioned concerns agree decision interest see another suicide farmers,en,[]
3166,put concern bill agree want loophalse bill disagree may missed point,en,[]
3167,bill gives right contract farming compulsory choice like want break contract company happy choice company force,en,[]
3168,according bill sell product trader trader must pay amount days farmers take legal action,en,[]
3169,agree prices ampc right sell product private sector gives proper rate,en,[]
3170,located state according bill sell uttrakhand also,en,[]
3171,according bill bill gives right sell crops anywhere suppose farmer saharanpur district uttar pradesh nearest ampc roorkee uttrakhand according old process sell crops roorkee,en,[]
3172,interfaith marriage already constitution rafiq miya becomes rahul marry priya say original name instead rahul,en,[]
3173,,hi,"[{'screen_name': 'boxervijender', 'name': 'vijender singh', 'id': '2314959096'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
3174,play emotional card front know types tactics well people give argument time use ask loophalse bill disagree,en,[]
3175,aur cbi ko aap modi ka dalal bolte ho usi ki hi cbi ne pakad ke dhoya hai,hi,[]
3176,,pa,[]
3177,way aapne farm bill padha hai naa,hi,[]
3178,forget anti national pro national please mention loopholes bill agree bill,en,[]
3179,,hi,[]
3180,iska matlab bhi ye aapne communication accha set kiya aur result ye hai se khud awaz uth rahi hai ki ispe law laao aur jihadi chaha kar bhi halla nahi macha sakte,hi,[]
3181,sir aap madhya pradesh se hai aapki party ki sarkar waha pe bhi hai aur aap one nation system ki bhi baat karte hai ji aise bayan kyo dete hai jisme saaf jhalakti hai mera rajya pehle,hi,"[{'screen_name': 'chouhanshivraj', 'name': 'shivraj singh chouhan', 'id': '1251083774'}]"
3182,agar central govt kal love jihad pe acchanak law leke aa gaye halla definitely machega lekin sarkar jis tarah se logo ko uksa rahi hai ki love jihad itna bhayanak hai kal log demand karenge ispe kanoon laao aur natija ye hoga bina kisi halle ke ye kanoon banega,hi,[]
3183,logo se kya baat karna jis tarah se sarkar ne article aur triple talaq ko leke logo jaagrukta failayi thi aur natija ye tha log demand karne lage isse uthake kude feko agar yahi tarkip caa lagai hoti shaheen bagh ki naubat hi nahi aati,hi,[]
3184,putting spy comes protocols related national securities commenting nations internal matters without interest violation relations protocols,en,[]
3185,dada delhi ke corporation election bhi ballot se hue hai waha bhi delhi ka mayor hai,hi,[]
3186,rt grinning face smiling eyes,hi,"[{'screen_name': 'amarprasadreddy', 'name': 'amar prasad reddy', 'id': '2167816332'}]"
3187,lekin caa aur farm bill agar aapki sarkar ne logo ke bitch communication banaya hota protests aur road blocking ki zaroorat hi nahi padti bade afsos ke saath kehna pad raha hai aapne pichli galtiyo se kuch sikha hi nahi,hi,[]
3188,fir bhi aapki sarkar communication create karne fail rahi jab aapne article aur triple talaq pe kanoon banaya tha tab aapne society aisa communication kiya tha jisse govt pressure bane isse hatane ka result violence issue,en,[]
3189,highest number rape world recorded usa people afraid call rape capital even people different countries included country also excited take usa citizenship,en,[]
3190,forget comment india internal matters happen power give tight lesson india,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]"
3191,know spying activate agents foreign country comes protocols,en,[]
3192,espionage come protocols,en,[]
3193,even invited speech indian community nothing giving speech community comes protocols,en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}]"
3194,given example comparing supporters,en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}, {'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}, {'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]"
3195,got point saying get point saying saying indian pm interfere usa internal matter get anything india pm interfare usa election,en,[]
3196,oo tommorow interfere neighbors home say matter home protest comes human rights matter comes farmers demand human rights violation,en,[]
3197,internal matter according,en,[]
3198,case power interfere personal matter comparing pm workers logic,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]"
3199,time power serving important posts time comment internal matters power comment india internal matter protocols,en,[]
3200,know get types fake news power serving important posts never interfere usa internal matter comments kashmir article,en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}]"
3201,happy birthday ji wish long healthy life,en,"[{'screen_name': 'aranganathan72', 'name': 'anand ranganathan', 'id': '1344897174'}]"
3202,kal instagram pe dekha tha,hi,[]
3203,,hi,[]
3204,ayurveda surgery ke doctors ka protests gazab hai,en,[]
3205,,und,[]
3206,really god lose power think capable say anything,en,[]
3207,really internal matter think word educate days going old try something new farmers protest internal matter think global leaders support farmers protests always happened various country,en,[]
3208,explain type power must forced india refuse,en,[]
3209,power support black lives matter know leftists types leaders supported black lives matter,en,"[{'screen_name': 'ranaayyub', 'name': 'rana ayyub', 'id': '268676434'}]"
3210,every pm president protocols interfare internal matters think csis said well,en,[]
3211,first would like tell india country country pm canada india member indian parliament right support oppose farm bill farmer protest,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}, {'screen_name': 'priyankac19', 'name': 'priyanka chaturvedi🇮🇳', 'id': '19760270'}]"
3212,saying interfere internal matter,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]"
3213,congress ke itne bure din chal rahe hai,en,[]
3214,way bahut taqlif hoti hai aakhir ne pm ka interview kaise le liya kyo liya unhe turkey ki first lady ka interview lena chahiye hindustan ke pm kyo,tl,"[{'screen_name': 'akshaykumar', 'name': 'akshay kumar', 'id': '31348594'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
3215,pm canada birth indian pm canada protocols violets protocol may lose govt like malaysian pm,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]"
3216,bku farmers,en,[]
3217,congratulations lekin photo rotru lag rahi hai,hi,[]
3218,,hi,[]
3219,,hi,"[{'screen_name': 'sardesairajdeep', 'name': 'rajdeep sardesai', 'id': '56304605'}, {'screen_name': 'bdutt', 'name': 'barkha dutt', 'id': '19929890'}, {'screen_name': 'ranaayyub', 'name': 'rana ayyub', 'id': '268676434'}, {'screen_name': 'khanumarfa', 'name': 'arfa khanum sherwani', 'id': '113571686'}, {'screen_name': 'rohini_sgh', 'name': 'rohini singh', 'id': '267861878'}]"
3220,correct,en,[]
3221,,hi,[]
3222,explain loophalse bill ask bill corporate wale farmers ko kha jaayenge private companies kha jaayenge talking iq rehene,en,[]
3223,uttar pradesh largest producer wheat protests doubts msp clear west bengal largest producer rice protests say found protest uttar pradesh bku,en,[]
3224,aur jo kisan protest hi nahi kar raha hai us kisan ko bhi tum logo ne bhakt aur opportunist bana diya,hi,[]
3225,kyoki pakistan lolipop chalta hai hindu kha jaayega yahudi kha jaayega islam ka namo nishan mita dega aur yaaha bhi ek lolipop chal raha hai corporates kha jaayega private company kha jaayega kisan khatre aa jaayega balki actually bill tum logo ne padha hi nahi hai,hi,[]
3226,first read bill find problem ye corporate waale kisano kha jaayenge ye wala lolipop pakistan chalta hai please read properly misled people,en,[]
3227,haryana farmers protesting opportunists matlab bokhlahat bhi gazab ki hai,en,[]
3228,read bill point agree please explain,en,[]
3229,point bjp failed clear doubts farmers also agree farmers misled election punjab common farmers protesting punjab states india,en,[]
3230,bhai sahab internet ka zamana hai jo information milti hai uski jaach kiya kare varna koi seriously nahi lega aur modi ko pasand karna yaa naa karna choice,hi,[]
3231,statement farmers farm bill opportunists,en,[]
3232,interest money economy capable fullfil needs like deal us choice folded hands folded hands,en,[]
3233,question read farm bill point disagree,en,[]
3234,didi ki party sendmaari karne ki taiyari hai,et,[]
3235,problem punjab strong leader punjab contact farmers failure bjp set contact farmers,en,"[{'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]"
3236,filhal gumrah congress party hai jise ek saal ke ander party ka adhyaksh hi nahi mila,hi,[]
3237,,hi,"[{'screen_name': 'nstomar', 'name': 'narendra singh tomar', 'id': '2591161099'}]"
3238,ab judge bik jaayega leftists ki nazar,hi,[]
3239,lekin army officer keh raha hai protocol violation hua hai means lac pe jaha rule hai ki dono army km ka gap lac se banaye rakkhegi usi rule ka violation china ne kiya hai,hi,[]
3240,kyo congress party apni lagwa rahi hai already congress ke amit shah duniya se vida le chuke hai baar agar party gaddhe gayi kaun bachayega,hi,[]
