,tweet,language
3022,rt gujarat hc tells state govt publish data number positive covid patients nu,en
3023,rt hum ghulaami karne ke liye paida nahi hue barrister,hi
3024,rt beloved peace blessings upon told beloved daughter fatima would first people,en
3025,spoke fights elections want raise issues others choose silent want challenge rising hindutva countered secular parties amp want offer oppressed alternative,en
3026,rt sri anjani kumar ips commissioner police hyderabad congratulated inspector nampally sri md khaleel pasha pc,en
3027,rt aimim rajendra nagar incharge submitted letter barrister ghmc commissioner rega,en
3028,rt boxer coach turned auto driver goes back coaching thanks first,en
3029,laws failed manual scavengers insincere lies end practice casteism forced generations dalit muslim family take work led eventual deaths thinks evil spiritual experience,en
3030,rt ambassador yousef al otaiba said uae played role bringing kashmir escalation created ceasefire hopef,en
3031,rt congress party accused cutting muslim votes help bjp guess congress west benga,en
3032,rt,te
3033,rt need help uncle year old heart patient also diabetic urgent need remdesvir,en
3034,rt meanwhile pm constituency uttar pradesh,en
3035,rt two weeks pm modis visit dhaka bangladesh back political agenda bangladesh fm says comments made hm,en
3036,rt icu beds telangana gandhi hospital occupied covid patients writes,en
3037,rt one person need hear dr jalil parkar pulmonologist lilavati mumbai collapsed maharashtr,en
3038,rt backhand index pointing right caught camera delhi policeman beaten amp abused backhand index pointing right cop revolver infact another cop stood hel,en
3039,rt agar bharat se mohabbat hai toh bharat ki siyasat apna mukham banao barrister,hi
3040,rt due care taken situation go hands amp become like public health,en
3041,rt,hi
3042,rt cmo,hi
3043,capf bjp,hi
3044,rt top officials telangana health department issued warning get worse one family infected,en
3045,rt india loses journalists covid th highest world urgent need vaccinate journalists irrespe,en
3046,rt barely spots burial left covid section also dearth amenities last year,en
3047,rt,ur
3048,shukriya babasaheb constitution gave us tools fight democracy works weakest indians life struggle inspiration,en
3049,rt,ur
3050,rt ht delhi,it
3051,rt difference b w mamata banerjee amp narendra modi two sides coin actually brother amp sister,en
3052,rt update according miscreant mahesh bhut yr resident locality arrested according,en
3053,rt,hi
3054,rt pray allah swt accept fasts prayers begin holy month ramzan h,en
3055,rt elections economics foreign policy,hi
3056,rt,hi
3057,rt,hi
3058,rt,hi
3059,rt,hi
3060,rt tumhari har ek gaali mere haunslon ko buland karti hai barrister,hi
3061,ka ilaaj hosakta lekin musalmaano daliton aur adivasiyon ke khilaaf hone wali firqa parasti ka ilaaj nahi hosakta,hi
3062,rt,hi
3063,rt mp,hi
3064,rt absolutely always fearless,en
3065,sure judge yadav discharge duties without fear favour evidence conspiracy smiley,en
3066,rt expects smaller neighbours call uncle great powers call brother g noorani writes,en
3067,rt national emergency says need crore doses month need whatever takes get th,en
3068,rt addressing press conference jaunpur uttar pradesh,en
3069,rt first govt insists large bridging trials india vaccines passed rigorous trials used,en
3070,rt west bengal full video,hi
3071,,hi
3072,rt,ur
3073,rt slaps cost k ex shia board chairman syed waseem rizvi pil seeking deletion cert,en
3074,rt story one house one family,en
3075,rt aimim president asaduddin owaisi said government must reimpose nationwide lockdown results assembly ele,en
3076,rt pay tributes extraordinary man revolutionary work fighting casteism amp stri,en
3077,rt absolute mayhem lucknow speaks volumes preparedness parts state,en
3078,rt allah yarhamuh comfort wonderful family hibiscus,en
3079,rt beautiful emotional farewell rip mam,en
3080,march,hi
3081,rt exclusive says division muslim votes inevitable cost mamata,en
3082,rt criminal gang odisha wanted traveling white swift car,en
3083,rt guj hc hear suo motu petition harrowing tales unfortunate amp unimaginable difficulties unmanageable con,en
3084,rt scary scenario,it
3085,rt west bengal assam puducherry amp tamilnadu ke election results aane baad kahin modi ji phir se mulk lockdown na kard,et
3086,rt note hfnc high flow oxygen therapy gives l min oxygen life saving device severe,en
3087,rt rd amir ansar ghazwat al hind killed less years dangerous job,en
3088,rt ppl waiting infections infected kin public desperate,en
3089,rt indian muslims ka appeasement nahi balki exploitation hua hai discrimination hua hai unhein barbadi ke dahane par pah,hi
3090,rt know abuse meaningful discourse one habitual offender,en
3091,rt lockdown se ghareeb pareshaan hojayega ya toh vo corona se maarjaaeyga ya phir ghareebi se barrister ht,et
3092,rt,hi
3093,rt,hi
3094,rt back august argued govt fund indian vaccine makers scale manufacturing,en
3095,rt,und
3096,rt tablighi case court says dcp failed indicate specific offence,en
3097,rt telangana chief secretary wrote union health secretary urgently send atleast lakh doses vaccine meet dem,en
3098,rt,hi
3099,rt quite nasty way saying refused discuss disengagement de escalation ladakh,en
3100,rt,hi
3101,rt,hi
3102,rt barrister met vaijanath suryavanshi former karnataka bsp general secretary,ca
3103,rt live barrister addresses public meeting bidar karnataka,en
3104,rt,hi
3105,rt tmc amp congress way past expiry dates muslims always taken ride mamata afraid u,en
3106,rt statements made mamata banerjee never mentioned muslims,en
3107,rt hindu vote bank always existed muslims vote bank never opted west bengal electio,en
3108,rt oh lord please send poor soul one way ticket place,en
3109,rt left earth last year credit card still works debits earthly rupees pm earthly reaso,en
3110,rt want study west bengal study write thesis sc obc matua mahi,en
3111,rt making muslims scapegoat mamata failure hits kishor appeasement clip via,en
3112,open uh oh single journalist esteemed club found important challenge interrogate blatant lie minority appeasement amp majority alienation every evening must patiently receive gyaan n n,en
3113,go everywhere talk gotra amp high place varna system told muslims protect hindutva strategist confessing let hindutva grow one job amp failed allah protect us appeasement n,en
3114,truth tmc amp left loyal voters got nothing humiliation decades return loyalty likened muslims cows milked beg muslims divide votes appeasement begging n,en
3115,people malda murshidabad etc drink arsenic contaminated water fruits blatant appeasement left mistreatment muslims recorded kundu amp sachar committee famous land reforms reach muslims th landless n,en
3116,govt jobs students higher education muslims amp rural muslims earn less k worst performing districts healthcare muslim population share share prison population n,en
3117,celebrated poll strategist speaking fact free mind instead introspecting allowed majoritarian communalism take root bengal chooses scapegoat muslims failures muslims state n,en
