,tweet,language
2735,allies bombed city dresden nazi propaganda claimed people died years later researchers found actual number equally bad shows nazi inspired propagandists use fake news spread fear hate divide society,en
2736,amazing explanation must watch video understand different types jihad godi media b amp media engaging special mention dangerous watch video,en
2737,sources also tell media anchors engaging may directly getting info isi isis,en
2738,sources tell sudhir chaudhary hidden third shocking category jihad called sold media anchors spread communal hate create chaos destruction society,en
2739,rt chronology nov amit says india nrc coming dec caa passed dec attack jamia dec shaheen bagh dec,en
2740,happy th birthday omar abdullah utterly shameful democracy detained long absolutely nonsense reasons,en
2741,aaj se mera ghar tera ho gaya kal tha deshdrohi ab tu family ban gaya,hi
2742,congress without leadership direction lose big states cuz mlas drifting away infighting manage country need massive reforms within party bjp anyways morals everything needed power,en
2743,rt john oliver arnab goswami tucker carlson india,en
2744,new video full story yes bank crisis watch,en
2745,geopolitics uk amp eu watch video,en
2746,malayalam news channels asianetnews media one telecast banned hours modi govt blatant fascist decision everyone knows banned criticized bjp delhi riots try much want cowards truth never hidden,en
2747,president turkey pm,en
2748,international criticism caa nrc delhi riots british parliament european parliament united nations human rights chief complains supreme court usa congress research wing criticized pm turkey supreme leader iran condemned modi govt,en
2749,rt governeye periodically conducts sentiment analysis user activity app related social political issues even,en
2750,rt hc farewell today justice murlidhar transferred forthwith pm day read riot act delhi p,en
2751,rt uk government indicated today urgent question violence delhi post brexit trade deal,en
2752,analysis delhi riots watch video,en
2753,riots bjp leaders still desperately trying divide india example bagga crowdfunding hindu victims even though almost equal number hindu muslims killed disgusting attempt divide hindus muslims,en
2754,syria india years polarizing hate mongering modi rule led hope andh bhakts enjoying ache din,en
2755,rt,hi
2756,tu kyun itna uchal raha hai maindak obviously latest tweet gets across point better older one,en
2757,replace word hindu muslim read tweet understand dangerous extent religious extremism bjp bhakts brainwashed,en
2758,rt people killed muslims mosques burnt reports temples burnt shops burnt,en
2759,photos shiv vihar delhi govt school rioters destroyed whole school see really hate education development,en
2760,rt uscirf alarmed reports deadly mob violence targeting muslims new delhi urges government,en
2761,bring vikas believes sabka saath sabka vikas need worry good showing place deserve one cares economy anyways,en
2762,delhi police destroying cctv cameras happened want hide involved promoting riots,en
2763,record levels unemployment consistent polarization propaganda bjp godi media matter time shit hit fan future india looks dark,en
2764,rt india hindu muslim hindu muslim meanwhile world moon landing computers internet artificial intelligence cell,en
2765,full video link,en
2766,namaste thank saying clearly showing true reality bjp rest world indians love,en
2767,gujarat model implemented delhi one video explains enough six civilians one policeman died result warning highly abusive language,en
2768,amit shah worst home minister india ever jnu violence jamia crackdown gunshots presence police students attacked stone pelting police regular riots delhi police constable killed absolute failure law order,en
2769,police stone pelting,en
2770,pro caa supporters stone pelting raising jai shree ram slogans police standing watching bjp gundas desperate create riots defaming hinduism,en
2771,swara bhasker gives fitting reply caa nrc supporter wants debate first tell us lying modi lying amit shah lying,en
2772,rt think crows pigeons birds one see city images clicked,en
2773,true face modi shah cowards tolerate see someone else better,en
2774,continuing series education systems different countries watch video,en
2775,gujarat govt crore spent trump hour visit crore spent cm new airplane crore spent statue unity delhi govt crore free home delivery public services crore free wifi delhi crore free bus rides women,en
2776,alt news wonderful job exposing fake news masters today got frustrated cell started twitter trend target alt news,en
2777,guy saying true means nrc completely flawed biased process high court judgement proved two documents enough guy family get accepted,en
2778,read high court judgement instead getting hyper active,en
2779,funny thing birth certificate parents could accepted rich person easily bribe fake birth certificates become citizen nrc poor people like always lose,en
2780,rejected foreign tribunal complained high court court also rejected documents declared foreigner source,en
2781,real life example nrc woman assam submitted documents prove indian like pan card voter id card land revenue receipt voter list showing parents grandparents names list certificate village ration card bank passbook,en
2782,police destroying cctv camera attacking students jamia feel anything wrong destroy cctv,en
2783,rt,hi
2784,rt,hi
